customer_state,year_week,revenue,order_count,item_count,unique_customers,avg_freight_value,avg_delivery_time,unique_sellers,category_diversity,avg_review_score,avg_installments,avg_order_value,late_delivery_rate,seller_customer_ratio,positive_review_rate,month_sin,month_cos,week_sin,week_cos,population,gdp_per_capita,purchasing_power_index,sales_per_capita,orders_per_capita,customer_penetration,penetration_gap,seller_density,revenue_growth_1w,revenue_growth_4w,order_growth_1w,revenue_lag_1,revenue_lag_2,revenue_lag_4,revenue_lag_8,orders_lag_1,customers_lag_1,revenue_rolling_4,revenue_rolling_8,revenue_rolling_12,revenue_ewm_4,revenue_ewm_8,target_next_revenue
BA,2018-02-12/2018-02-18,7427.68,47.0,61.0,46.0,29.004893617021278,21.942810776201732,42.0,18.0,3.574468085106383,2.8297872340425534,158.03574468085108,0.2765957446808511,0.9130434782608695,0.47540983606557374,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,14812617,19324.066773616032,0.6695175943163513,0.0005014427902915468,3.1729707181384626e-06,3.1054607028589208e-06,1.3474579533912946e-06,0.002835420641740754,0.2361,0.0734,0.119,6008.96,4760.17,6919.77,4244.73,42.0,41.0,4752.84,6078.41875,5940.199166666666,5344.97239831401,5630.598243797381,7223.77
BA,2018-02-19/2018-02-25,7223.77,60.0,67.0,58.0,24.127666666666666,24.291875578703703,54.0,21.0,3.466666666666667,2.8833333333333333,120.39616666666667,0.26666666666666666,0.9310344827586207,0.5074626865671642,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,14812617,19324.066773616032,0.6695175943163513,0.0004876768230758954,4.050600916772505e-06,3.915580886213422e-06,2.1267555919351422e-06,0.003645540825095255,-0.0275,4.4624,0.2766,7427.68,6008.96,1322.46,6182.51,47.0,46.0,4879.8175,6476.2875,6369.231666666667,6178.055438988406,6029.949756935189,3808.61
BA,2018-02-26/2018-03-04,3808.61,31.0,33.0,30.0,25.376451612903224,25.784740143369174,29.0,19.0,3.2903225806451615,2.096774193548387,122.8583870967742,0.3225806451612903,0.9666666666666667,0.45454545454545453,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,14812617,19324.066773616032,0.6695175943163513,0.00025711931929381555,2.0928104736657945e-06,2.0253004583862526e-06,2.3314452799377526e-07,0.001957790443106711,-0.4728,-0.1999,-0.4833,7223.77,7427.68,4760.17,11751.05,60.0,58.0,6355.145,6606.445,6248.885833333333,6596.341263393045,6295.243150358866,5532.08
BA,2018-02-26/2018-03-04,5532.08,31.0,33.0,31.0,24.978387096774192,26.692939441457586,29.0,16.0,2.903225806451613,3.838709677419355,178.45419354838708,0.45161290322580644,0.9354838709677419,0.45454545454545453,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,14812617,19324.066773616032,0.6695175943163513,0.0003734708053276474,2.0928104736657945e-06,2.0928104736657945e-06,2.964787857278542e-07,0.001957790443106711,0.4525,-0.0794,0.0,3808.61,7223.77,6008.96,7437.7,31.0,30.0,6117.255000000001,5613.639999999999,5957.816666666667,5481.248758035827,5742.657995991348,8320.24
BA,2018-03-05/2018-03-11,8320.24,58.0,74.0,57.0,41.00086206896551,23.85542365102171,50.0,19.0,3.4482758620689653,3.5689655172413794,143.45241379310343,0.3103448275862069,0.8771929824561403,0.44594594594594594,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,14812617,19324.066773616032,0.6695175943163513,0.0005616995295294545,3.915580886213422e-06,3.84807087093388e-06,2.023633166790516e-06,0.0033755007639770882,0.504,0.1202,0.871,5532.08,3808.61,7427.68,6919.77,31.0,31.0,5998.035,5375.4375,6051.624166666667,5501.581254821497,5695.862885122715,10349.45
BA,2018-03-12/2018-03-18,10349.45,60.0,68.0,60.0,33.263,23.753828317901235,55.0,21.0,3.4,3.6166666666666667,172.49083333333334,0.45,0.9166666666666666,0.5147058823529411,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,14812617,19324.066773616032,0.6695175943163513,0.0006986915276348535,4.050600916772505e-06,4.050600916772505e-06,2.1960799259719906e-06,0.003713050840374797,0.2439,0.4327,0.0345,8320.24,5532.08,7223.77,1322.46,58.0,57.0,6221.174999999999,5550.49625,6391.25,6629.044752892899,6279.057805824343,5891.18
BA,2018-03-19/2018-03-25,5891.18,47.0,52.0,46.0,29.088297872340426,20.671740789992118,37.0,20.0,3.6808510638297873,2.574468085106383,125.34425531914894,0.23404255319148937,0.8043478260869565,0.5769230769230769,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,14812617,19324.066773616032,0.6695175943163513,0.00039771365181453085,3.1729707181384626e-06,3.1054607028589208e-06,1.2342605158976275e-06,0.002497870565343045,-0.4308,0.5468,-0.2167,10349.45,8320.24,3808.61,4760.17,60.0,60.0,7002.594999999999,6678.87,6738.495,8117.20685173574,7183.589412111158,4655.08
BA,2018-03-26/2018-04-01,4655.08,39.0,48.0,39.0,37.01538461538461,22.355759140550806,36.0,20.0,3.6315789473684212,2.3333333333333335,119.36102564102563,0.3333333333333333,0.9230769230769231,0.5625,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16,14812617,19324.066773616032,0.6695175943163513,0.00031426452192748926,2.6328905959021287e-06,2.6328905959021287e-06,7.516681667179295e-07,0.0024303605500635033,-0.2098,-0.1585,-0.1702,5891.18,10349.45,5532.08,6008.96,47.0,46.0,7523.237499999999,6820.24625,6250.1725,7226.7961110414435,6896.387318658701,819.97
BA,2018-03-26/2018-04-01,819.97,8.0,9.0,8.0,31.26375,21.068657407407407,8.0,8.0,3.75,3.25,102.49625,0.375,1.0,0.5555555555555556,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16,14812617,19324.066773616032,0.6695175943163513,5.535618722876586e-05,5.400801222363341e-07,5.400801222363341e-07,-1.3237248743901003e-06,0.0005400801222363341,-0.8239,-0.9014,-0.7949,4655.08,5891.18,8320.24,7427.68,39.0,39.0,7303.9875,6651.01125,6018.287499999999,6198.109666624866,6398.319023098155,9322.73
BA,2018-04-02/2018-04-08,9322.73,54.0,61.0,54.0,33.395370370370365,20.55790937928669,49.0,20.0,3.740740740740741,3.574074074074074,172.64314814814813,0.2962962962962963,0.9074074074074074,0.6065573770491803,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,14812617,19324.066773616032,0.6695175943163513,0.0006293776447470423,3.645540825095255e-06,3.645540825095255e-06,1.7588930614371689e-06,0.0033079907486975465,10.3696,-0.0992,5.75,819.97,4655.08,10349.45,7223.77,8.0,8.0,5428.92,5825.0475,5509.970833333334,4046.853799974919,5158.685901965695,4922.1900000000005
BA,2018-04-09/2018-04-15,4922.1900000000005,46.0,48.0,45.0,24.84695652173913,24.947384007648953,43.0,23.0,4.133333333333334,2.782608695652174,107.00413043478262,0.15217391304347827,0.9555555555555556,0.6875,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,14812617,19324.066773616032,0.6695175943163513,0.00033229712210880766,3.1054607028589208e-06,3.037950687579379e-06,1.136729469188112e-06,0.0029029306570202956,-0.472,-0.1645,-0.1481,9322.73,819.97,5891.18,3808.61,54.0,54.0,5172.24,6087.4175000000005,6176.66,6157.204279984952,6084.029037700349,4208.01
BA,2018-04-16/2018-04-22,4208.01,41.0,47.0,41.0,24.694634146341464,23.630242773261067,36.0,15.0,3.825,3.1951219512195124,102.63439024390244,0.2682926829268293,0.8780487804878049,0.5531914893617021,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,14812617,19324.066773616032,0.6695175943163513,0.00028408281939646453,2.767910626461212e-06,2.767910626461212e-06,8.558557904690708e-07,0.0024303605500635033,-0.1451,-0.096,-0.1087,4922.1900000000005,9322.73,4655.08,5532.08,46.0,45.0,4929.9925,6226.615,6190.161666666667,5663.198567990971,5825.8425842621355,8303.12
BA,2018-04-23/2018-04-29,8303.12,57.0,63.0,57.0,31.427192982456138,21.651287158869398,46.0,20.0,3.736842105263158,2.6315789473684212,145.66877192982457,0.24561403508771928,0.8070175438596491,0.6031746031746031,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,14812617,19324.066773616032,0.6695175943163513,0.0005605437580678688,3.84807087093388e-06,3.84807087093388e-06,1.912114602411594e-06,0.003105460702858921,0.9732,9.1261,0.3902,4208.01,4922.1900000000005,819.97,8320.24,41.0,41.0,4818.225,6061.10625,6040.0825,5081.123140794583,5466.324231536824,1785.84
BA,2018-04-30/2018-05-06,1785.84,10.0,11.0,10.0,30.442,21.456961805555558,10.0,9.0,3.888888888888889,2.6,178.584,0.2,1.0,0.6363636363636364,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,14812617,19324.066773616032,0.6695175943163513,0.00012056208568681684,6.751001527954175e-07,6.751001527954175e-07,-1.2454798216326385e-06,0.0006751001527954176,-0.7849,-0.8084,-0.8246,8303.12,4208.01,9322.73,10349.45,57.0,57.0,6689.0125,6058.96625,6113.035833333332,6369.921884476751,6096.723292105041,8368.45
BA,2018-04-30/2018-05-06,8368.45,71.0,80.0,71.0,25.485070422535212,21.152987415232133,60.0,23.0,3.8857142857142857,2.9859154929577465,117.86549295774648,0.23943661971830985,0.8450704225352113,0.6125,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,14812617,19324.066773616032,0.6695175943163513,0.0005649541873660813,4.793211084847465e-06,4.793211084847465e-06,2.8380210970408617e-06,0.004050600916772505,3.686,0.7001,6.1,1785.84,8303.12,4922.1900000000005,5891.18,10.0,10.0,4804.79,4988.514999999999,5659.875,4536.28913068605,5138.749226117565,10156.98
BA,2018-05-07/2018-05-13,10156.98,70.0,83.0,70.0,34.92171428571429,19.206003141534392,57.0,25.0,3.742857142857143,3.6,145.09971428571427,0.2714285714285714,0.8142857142857143,0.5542168674698795,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,14812617,19324.066773616032,0.6695175943163513,0.000685697874994,4.725701069567923e-06,4.725701069567923e-06,2.7375288069784464e-06,0.00384807087093388,0.2137,1.4137,-0.0141,8368.45,1785.84,4208.01,4655.08,71.0,71.0,5666.3550000000005,5298.17375,6039.861666666667,6069.153478411631,5856.460509829105,5543.25
BA,2018-05-14/2018-05-20,5543.25,46.0,53.0,46.0,26.37195652173913,20.78103286030596,42.0,20.0,3.7777777777777777,2.869565217391304,120.5054347826087,0.2826086956521739,0.9130434782608695,0.5849056603773585,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,14812617,19324.066773616032,0.6695175943163513,0.0003742248921983199,3.1054607028589208e-06,3.1054607028589208e-06,1.1041438703839218e-06,0.002835420641740754,-0.4542,-0.3324,-0.3429,10156.98,8368.45,8303.12,819.97,70.0,70.0,7153.597500000001,5985.911249999999,6425.27,7704.284087046981,6812.131508293753,4595.360000000001
BA,2018-05-21/2018-05-27,4595.360000000001,19.0,22.0,19.0,29.272631578947365,21.97082419590643,17.0,10.0,4.105263157894737,4.157894736842105,241.86105263157899,0.10526315789473684,0.8947368421052632,0.7272727272727273,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,14812617,19324.066773616032,0.6695175943163513,0.00031023282381499503,1.2826902903112934e-06,1.2826902903112934e-06,-7.102704195804064e-07,0.00114767025975221,-0.171,1.5732,-0.587,5543.25,10156.98,1785.84,9322.73,46.0,46.0,6463.63,6576.321250000001,6193.854166666667,6839.870452228188,6530.157839635118,3747.51
BA,2018-05-28/2018-06-03,3747.51,31.0,37.0,31.0,30.658709677419353,19.561633811230585,26.0,20.0,3.806451612903226,2.4838709677419355,120.88741935483871,0.0,0.8387096774193549,0.6486486486486487,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,14812617,19324.066773616032,0.6695175943163513,0.00025299445736023555,2.0928104736657945e-06,2.0928104736657945e-06,9.870206533990943e-08,0.0017552603972680856,-0.1845,-0.5522,0.6316,4595.360000000001,5543.25,8368.45,4922.1900000000005,19.0,19.0,7166.01,5985.4,5714.346666666667,5942.066271336913,6100.202763984044,5512.58
BA,2018-05-28/2018-06-03,5512.58,21.0,21.0,19.0,32.735238095238095,20.62625,19.0,14.0,4.190476190476191,3.7142857142857144,262.50380952380954,0.09523809523809523,1.0,0.8571428571428571,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,14812617,19324.066773616032,0.6695175943163513,0.0003721543600296963,1.417710320870377e-06,1.2826902903112934e-06,-7.033338212189712e-07,0.0012826902903112934,0.471,-0.4573,-0.3226,3747.51,4595.360000000001,10156.98,4208.01,31.0,31.0,6010.775,5838.565,5535.7075,5064.243762802148,5577.382149598342,7241.75
BA,2018-06-04/2018-06-10,7241.75,50.0,52.0,50.0,29.6818,18.691944212962962,42.0,21.0,4.061224489795919,3.14,144.835,0.04,0.84,0.7307692307692307,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,14812617,19324.066773616032,0.6695175943163513,0.0004888906531506215,3.375500763977088e-06,3.375500763977088e-06,1.3738645552283198e-06,0.002835420641740754,0.3137,0.3064,1.381,5512.58,3747.51,5543.25,8303.12,21.0,19.0,4849.675,6001.6362500000005,5607.165833333333,5243.578257681289,5562.981671906244,10020.65
BA,2018-06-11/2018-06-17,10020.65,51.0,57.0,51.0,36.46921568627451,18.046894970951342,40.0,25.0,4.0588235294117645,3.1176470588235294,196.48333333333332,0.11764705882352941,0.7843137254901961,0.6842105263157895,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,14812617,19324.066773616032,0.6695175943163513,0.0006764942346109401,3.4430107792566295e-06,3.4430107792566295e-06,1.4253592975022185e-06,0.0027004006111816703,0.3837,1.1806,0.02,7241.75,5512.58,4595.360000000001,1785.84,50.0,50.0,5274.3,5868.965,6142.314166666666,6042.8469546087745,5936.041300443621,3972.54
BA,2018-06-18/2018-06-24,3972.54,37.0,38.0,37.0,29.99837837837838,21.197219406906907,34.0,20.0,3.972972972972973,2.918918918918919,107.36594594594594,0.10810810810810811,0.918918918918919,0.7105263157894737,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,14812617,19324.066773616032,0.6695175943163513,0.00026818623609859083,2.497870565343045e-06,2.497870565343045e-06,4.749419508019456e-07,0.00229534051950442,-0.6036,0.06,-0.2745,10020.65,7241.75,3747.51,8368.45,51.0,51.0,6630.6224999999995,6898.316250000001,6200.474166666667,7633.968172765265,6843.732122703698,6501.56
BA,2018-06-25/2018-07-01,6501.56,39.0,49.0,39.0,46.15205128205128,13.003906695156696,37.0,14.0,4.256410256410256,4.0256410256410255,166.70666666666668,0.0,0.9487179487179487,0.6938775510204082,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,14812617,19324.066773616032,0.6695175943163513,0.00043892041494085753,2.6328905959021287e-06,2.6328905959021287e-06,6.033319598244962e-07,0.002497870565343045,0.6366,0.1794,0.0541,3972.54,10020.65,5512.58,10156.98,37.0,37.0,6686.879999999999,6348.8275,6121.336666666666,6169.39690365916,6205.68942869495,624.4
BA,2018-06-25/2018-07-01,624.4,5.0,5.0,5.0,34.686,11.032648148148148,5.0,4.0,4.8,3.4,124.88,0.0,1.0,1.0,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,14812617,19324.066773616032,0.6695175943163513,4.215325354054587e-05,3.3755007639770877e-07,3.3755007639770877e-07,-1.6738149192532577e-06,0.0003375500763977088,-0.904,-0.9138,-0.8718,6501.56,3972.54,7241.75,5543.25,39.0,39.0,6934.125,5891.9,6312.465833333333,6302.262142195496,6271.438444546495,5009.97
BA,2018-07-02/2018-07-08,5009.97,34.0,37.0,34.0,33.49294117647059,13.294051606753813,33.0,22.0,3.9705882352941178,3.3529411764705883,147.35205882352943,0.029411764705882353,0.9705882352941176,0.7027027027027027,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,14812617,19324.066773616032,0.6695175943163513,0.0003382231512500458,2.29534051950442e-06,2.29534051950442e-06,2.809545076422464e-07,0.002227830504224878,7.0237,-0.5,5.8,624.4,6501.56,10020.65,4595.360000000001,5.0,5.0,5279.7875,5277.04375,5672.572500000001,4031.1172853172975,5016.541012336302,7675.6900000000005
BA,2018-07-09/2018-07-15,7675.6900000000005,50.0,50.0,50.0,28.8046,15.073598842592592,43.0,20.0,4.346938775510204,3.54,153.5138,0.08,0.86,0.86,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,14812617,19324.066773616032,0.6695175943163513,0.0005181859491810259,3.375500763977088e-06,3.375500763977088e-06,1.3467872284084416e-06,0.0029029306570202956,0.5321,0.9322,0.4706,5009.97,624.4,3972.54,3747.51,34.0,34.0,4027.1175000000003,5328.870000000001,5941.25,4422.6583711903795,5015.080787372599,11219.3
BA,2018-07-16/2018-07-22,11219.3,61.0,66.0,61.0,33.34393442622951,13.332667349726774,60.0,24.0,4.262295081967213,3.2131147540983607,183.9229508196721,0.08196721311475409,0.9836065573770492,0.7272727272727273,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,14812617,19324.066773616032,0.6695175943163513,0.0007574151144257628,4.1181109320520475e-06,4.1181109320520475e-06,2.0676328402700324e-06,0.004050600916772505,0.4617,0.7256,0.22,7675.6900000000005,5009.97,6501.56,5512.58,50.0,50.0,4952.905,5819.8925,5883.52,5723.871022714228,5606.327279092873,12476.05
BA,2018-07-23/2018-07-29,12476.05,76.0,79.0,75.0,32.24881578947368,13.582316642300196,64.0,28.0,4.213333333333333,3.1447368421052633,164.15855263157894,0.09210526315789473,0.8533333333333334,0.7468354430379747,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,14812617,19324.066773616032,0.6695175943163513,0.000842258326128327,5.130761161245174e-06,5.0632511459656315e-06,2.981713538161105e-06,0.004320640977890673,0.112,18.9809,0.2459,11219.3,7675.6900000000005,624.4,7241.75,61.0,61.0,6132.34,6533.2325,5972.046666666666,7922.042613628539,6853.654550447073,2096.16
BA,2018-07-30/2018-08-05,2096.16,19.0,20.0,19.0,28.600526315789473,11.409625974658871,19.0,12.0,4.421052631578948,2.6842105263157894,110.32421052631578,0.0,1.0,0.75,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,14812617,19324.066773616032,0.6695175943163513,0.00014151179362836423,1.2826902903112934e-06,1.2826902903112934e-06,-7.906958142535063e-07,0.0012826902903112934,-0.832,-0.5816,-0.75,12476.05,11219.3,5009.97,10020.65,76.0,75.0,9095.252499999999,7187.52,6549.78,9743.645568177126,8103.07576149117,5232.76
BA,2018-07-30/2018-08-05,5232.76,46.0,49.0,46.0,31.103478260869565,12.408625956119163,40.0,24.0,4.0,2.608695652173913,113.75565217391305,0.0,0.8695652173913043,0.6938775510204082,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,14812617,19324.066773616032,0.6695175943163513,0.00035326370755417495,3.1054607028589208e-06,3.1054607028589208e-06,1.021649602351756e-06,0.0027004006111816703,1.4964,-0.3183,1.4211,2096.16,12476.05,7675.6900000000005,3972.54,19.0,19.0,8366.8,6196.95875,6341.513333333333,6684.6513409062745,6768.205592244039,8071.01
BA,2018-08-06/2018-08-12,8071.01,62.0,64.0,62.0,25.421451612903226,11.780615479390681,49.0,22.0,4.403225806451613,3.3225806451612905,130.1775806451613,0.016129032258064516,0.7903225806451613,0.859375,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,14812617,19324.066773616032,0.6695175943163513,0.0005448740084213344,4.185620947331589e-06,4.185620947331589e-06,2.08079174835618e-06,0.0033079907486975465,0.5424,-0.2806,0.3478,5232.76,2096.16,11219.3,6501.56,46.0,46.0,7756.067499999999,6354.48625,6465.284166666665,6103.8948045437655,6426.99546062891,6839.41
BA,2018-08-13/2018-08-19,6839.41,41.0,43.0,41.0,32.35951219512195,10.639202235772357,38.0,22.0,4.512195121951219,3.024390243902439,166.81487804878049,0.0,0.926829268292683,0.9302325581395349,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,14812617,19324.066773616032,0.6695175943163513,0.0004617286736030507,2.767910626461212e-06,2.767910626461212e-06,6.56516264837429e-07,0.002565380580622587,-0.1526,-0.4518,-0.3387,8071.01,5232.76,12476.05,624.4,62.0,62.0,6968.994999999999,6550.6675,6678.486666666667,6890.740882726261,6792.332024938045,970.67
BA,2018-08-20/2018-08-26,970.67,10.0,11.0,10.0,29.057,9.265424768518518,10.0,9.0,4.1,4.8,97.067,0.1,1.0,0.5454545454545454,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,14812617,19324.066773616032,0.6695175943163513,6.552994653139279e-05,6.751001527954175e-07,6.751001527954175e-07,-1.4222128930555385e-06,0.0006751001527954176,-0.8581,-0.5369,-0.7561,6839.41,8071.01,2096.16,5009.97,41.0,41.0,5559.834999999999,7327.54375,6644.958333333333,6870.208529635757,6802.793797174135,0.0
CE,2017-01-16/2017-01-22,47.0,1.0,1.0,1.0,26.61,14.8703125,1.0,1.0,3.0,7.0,47.0,0.0,1.0,0.0,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,9020460,16398.498524465493,0.6033365129883789,5.210377297831818e-06,1.1085909144323017e-07,1.1085909144323017e-07,0.0,0.00011085909144323018,-0.8498,0.0,-0.5,312.9,0.0,0.0,0.0,2.0,2.0,156.45,312.9,312.9,195.56249999999997,312.9,149.8
CE,2017-01-23/2017-01-29,149.8,2.0,2.0,2.0,24.875,19.86664351851852,2.0,2.0,5.0,5.0,74.9,0.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,9020460,16398.498524465493,0.6033365129883789,1.6606691898195882e-05,2.2171818288646034e-07,2.2171818288646034e-07,8.314431858242264e-08,0.00022171818288646035,2.1872,0.0,1.0,47.0,312.9,312.9,312.9,1.0,1.0,119.96666666666665,47.0,47.0,119.76530612244896,47.0,384.79
CE,2017-01-30/2017-02-05,384.79,3.0,3.0,3.0,21.0,11.015358796296297,3.0,3.0,4.333333333333333,4.0,128.26333333333335,0.0,1.0,1.0,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,9020460,16398.498524465493,0.6033365129883789,4.265746979644054e-05,3.325772743296905e-07,3.325772743296905e-07,1.5520272802052224e-07,0.0003325772743296905,1.5687,0.0,0.5,149.8,47.0,0.0,0.0,2.0,2.0,127.425,127.425,149.8,133.56801470588235,131.65485576923078,223.54000000000002
CE,2017-01-30/2017-02-05,223.54000000000002,3.0,4.0,3.0,30.083333333333332,7.70633487654321,3.0,3.0,5.0,1.0,74.51333333333334,0.0,1.0,0.75,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,9020460,16398.498524465493,0.6033365129883789,2.4781441301219673e-05,3.325772743296905e-07,3.325772743296905e-07,1.2933560668376853e-07,0.0003325772743296905,-0.4191,-0.2856,0.0,384.79,149.8,312.9,312.9,3.0,3.0,223.6225,178.898,384.79,242.5296668979875,210.28842810472992,276.76
CE,2017-02-06/2017-02-12,276.76,3.0,3.0,3.0,31.796666666666667,27.872334104938272,3.0,3.0,4.0,1.3333333333333333,92.25333333333333,0.3333333333333333,1.0,0.6666666666666666,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,9020460,16398.498524465493,0.6033365129883789,3.068136214782838e-05,3.325772743296905e-07,3.325772743296905e-07,1.1085909144323015e-07,0.0003325772743296905,0.2381,4.8885,0.0,223.54000000000002,384.79,47.0,47.0,3.0,3.0,201.28250000000003,186.33833333333334,186.33833333333334,234.562063641246,214.07048318962185,789.87
CE,2017-02-13/2017-02-19,789.87,5.0,5.0,5.0,28.345999999999997,20.703287037037036,5.0,5.0,4.8,4.0,157.974,0.0,1.0,1.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,9020460,16398.498524465493,0.6033365129883789,8.756427055826422e-05,5.542954572161508e-07,5.542954572161508e-07,2.9100511503847914e-07,0.0005542954572161508,1.854,4.2728,0.6667,276.76,223.54000000000002,149.8,149.8,3.0,3.0,258.7225,199.25571428571428,199.25571428571428,251.92735521082992,230.89907374957886,804.89
CE,2017-02-20/2017-02-26,804.89,2.0,2.0,2.0,30.55,34.016776620370365,2.0,2.0,3.0,3.5,402.445,0.0,1.0,0.5,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,9020460,16398.498524465493,0.6033365129883789,8.922937411174153e-05,2.2171818288646034e-07,2.2171818288646034e-07,-3.6953030481076706e-08,0.00022171818288646035,0.019,1.0918,-0.6,789.87,276.76,384.79,0.0,5.0,5.0,418.74,273.0825,273.0825,470.7803022412932,374.32197751403356,1734.1999999999998
CE,2017-02-27/2017-03-05,1734.1999999999998,6.0,6.0,6.0,29.74,18.731055169753088,5.0,4.0,4.0,3.5,289.0333333333333,0.0,0.8333333333333334,0.8333333333333334,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,9020460,16398.498524465493,0.6033365129883789,0.00019225183638084975,6.65154548659381e-07,6.65154548659381e-07,3.6583500176265954e-07,0.0005542954572161508,1.1546,6.7579,2.0,804.89,789.87,223.54000000000002,312.9,2.0,2.0,523.765,373.69375,332.1722222222222,605.7847147729283,481.1287199417084,1524.35
CE,2017-03-06/2017-03-12,1524.35,7.0,8.0,7.0,34.98571428571429,39.326145833333335,6.0,6.0,1.7142857142857142,3.0,217.7642857142857,0.5714285714285714,0.8571428571428571,0.125,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,9020460,16398.498524465493,0.6033365129883789,0.0001689880560414879,7.760136401026112e-07,7.760136401026112e-07,4.333582665508088e-07,0.000665154548659381,-0.121,4.5078,0.1667,1734.1999999999998,804.89,276.76,47.0,6.0,6.0,901.4299999999998,551.35625,472.375,1059.896670205848,784.1366165231175,1564.84
CE,2017-03-13/2017-03-19,1564.84,7.0,7.0,7.0,49.44714285714286,21.83008763227513,6.0,6.0,3.7142857142857144,4.0,223.54857142857142,0.14285714285714285,0.8571428571428571,0.5714285714285714,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,9020460,16398.498524465493,0.6033365129883789,0.0001734767406540243,7.760136401026112e-07,7.760136401026112e-07,3.9724507767157475e-07,0.000665154548659381,0.0266,0.9811,0.0,1524.35,1734.1999999999998,789.87,149.8,7.0,7.0,1213.3274999999999,736.025,568.0090909090909,1246.3544655155752,959.6901416949527,337.70000000000005
CE,2017-03-20/2017-03-26,337.70000000000005,3.0,3.0,3.0,26.94666666666667,37.64243441358025,3.0,3.0,2.3333333333333335,1.0,112.56666666666668,0.6666666666666666,1.0,0.0,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,9020460,16398.498524465493,0.6033365129883789,3.743711518037883e-05,3.325772743296905e-07,3.325772743296905e-07,-4.2638112093550074e-08,0.0003325772743296905,-0.7842,-0.5804,-0.5714,1564.84,1524.35,804.89,384.79,7.0,7.0,1407.07,912.905,651.0783333333333,1374.0265937428696,1101.097994248111,323.89
CE,2017-03-27/2017-04-02,323.89,3.0,3.0,3.0,43.593333333333334,33.42282793209876,3.0,3.0,3.3333333333333335,2.6666666666666665,107.96333333333332,0.3333333333333333,1.0,0.3333333333333333,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16,9020460,16398.498524465493,0.6033365129883789,3.590615112754782e-05,3.325772743296905e-07,3.325772743296905e-07,-3.9592532658296456e-08,0.0003325772743296905,-0.0409,-0.8132,0.0,337.70000000000005,1564.84,1734.1999999999998,223.54000000000002,3.0,3.0,1290.2724999999998,907.01875,679.2199999999999,958.9538424257886,924.7313799836339,129.6
