customer_state,year_week,month,revenue,order_count,population,gdp_per_capita,week_of_year,month_sin,month_cos,week_sin,week_cos,revenue_growth_1w,revenue_growth_4w,revenue_lag_1,revenue_lag_2,revenue_lag_4,revenue_lag_8,revenue_rolling_4,revenue_rolling_8,revenue_rolling_12,target_next_revenue
RR,2017-10-16/2017-10-22,10,3,3,1000000,50000,42,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,2.0,0.5,1.0,1.0,2.0,1.0,1.25,1.25,1.2727272727272727,2.0
RR,2017-11-20/2017-11-26,11,2,2,1000000,50000,47,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,-0.33333333333333337,1.0,3.0,1.0,1.0,1.0,1.5,1.5,1.4166666666666667,1.0
RR,2018-01-22/2018-01-28,1,1,1,1000000,50000,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,-0.5,0.0,2.0,3.0,1.0,1.0,1.75,1.625,1.5,1.0
RR,2018-02-05/2018-02-11,2,1,1,1000000,50000,6,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0.0,0.0,1.0,2.0,1.0,2.0,1.75,1.625,1.4166666666666667,1.0
RR,2018-02-19/2018-02-25,2,1,1,1000000,50000,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0.0,-0.6666666666666667,1.0,1.0,3.0,2.0,1.75,1.5,1.4166666666666667,1.0
RR,2018-02-26/2018-03-04,2,1,1,1000000,50000,9,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,0.0,-0.5,1.0,1.0,2.0,1.0,1.25,1.375,1.4166666666666667,1.0
RR,2018-02-26/2018-03-04,3,1,1,1000000,50000,9,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.375,1.4166666666666667,3.0
RR,2018-03-05/2018-03-11,3,3,3,1000000,50000,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.375,1.4166666666666667,1.0
RR,2018-03-19/2018-03-25,3,1,1,1000000,50000,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,-0.6666666666666667,0.0,3.0,1.0,1.0,3.0,1.5,1.625,1.5,1.0
RR,2018-04-02/2018-04-08,4,1,1,1000000,50000,14,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0.0,0.0,1.0,3.0,1.0,2.0,1.5,1.375,1.4166666666666667,1.0
RR,2018-04-23/2018-04-29,4,1,1,1000000,50000,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0.0,0.0,1.0,1.0,1.0,1.0,1.5,1.25,1.4166666666666667,1.0
RR,2018-04-30/2018-05-06,5,1,1,1000000,50000,18,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0.0,-0.6666666666666667,1.0,1.0,3.0,1.0,1.5,1.25,1.4166666666666667,1.0
RR,2018-05-28/2018-06-03,6,1,1,1000000,50000,22,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.25,1.4166666666666667,3.0
RR,2018-06-04/2018-06-10,6,3,3,1000000,50000,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.0
RR,2018-06-11/2018-06-17,6,1,1,1000000,50000,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,-0.6666666666666667,0.0,3.0,1.0,1.0,1.0,1.5,1.5,1.3333333333333333,1.0
RR,2018-07-02/2018-07-08,7,1,1,1000000,50000,27,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0.0,0.0,1.0,3.0,1.0,3.0,1.5,1.5,1.3333333333333333,1.0
RR,2018-07-09/2018-07-15,7,1,1,1000000,50000,28,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0.0,0.0,1.0,1.0,1.0,1.0,1.5,1.25,1.3333333333333333,2.0
RR,2018-07-16/2018-07-22,7,2,2,1000000,50000,29,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1.0,-0.33333333333333337,1.0,1.0,3.0,1.0,1.5,1.25,1.3333333333333333,1.0
RS,2016-10-03/2016-10-09,10,14,14,1000000,50000,40,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,0.0,0.0,,,,,,,,3.0
RS,2016-10-10/2016-10-16,10,3,3,1000000,50000,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,-0.7857142857142857,0.0,14.0,,,,,,,2.0
RS,2017-01-09/2017-01-15,1,2,2,1000000,50000,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,-0.33333333333333337,0.0,3.0,14.0,,,8.5,8.5,8.5,10.0
RS,2017-01-16/2017-01-22,1,10,10,1000000,50000,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,4.0,0.0,2.0,3.0,,,6.333333333333333,6.333333333333333,6.333333333333333,35.0
RS,2017-01-23/2017-01-29,1,35,35,1000000,50000,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,2.5,1.5,10.0,2.0,14.0,,7.25,7.25,7.25,5.0
RS,2017-01-30/2017-02-05,1,5,5,1000000,50000,5,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,-0.8571428571428572,0.6666666666666667,35.0,10.0,3.0,,12.5,12.8,12.8,20.0
RS,2017-01-30/2017-02-05,2,20,20,1000000,50000,5,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,3.0,9.0,5.0,35.0,2.0,,13.0,11.5,11.5,20.0
RS,2017-02-06/2017-02-12,2,20,20,1000000,50000,6,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0.0,1.0,20.0,5.0,10.0,,17.5,12.714285714285714,12.714285714285714,25.0
RS,2017-02-13/2017-02-19,2,25,25,1000000,50000,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0.25,-0.2857142857142857,20.0,20.0,35.0,14.0,20.0,13.625,13.625,28.0
RS,2017-02-20/2017-02-26,2,28,28,1000000,50000,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0.1200000000000001,4.6,25.0,20.0,5.0,3.0,17.5,15.0,14.88888888888889,7.0
RS,2017-02-27/2017-03-05,2,7,7,1000000,50000,9,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,-0.75,-0.65,28.0,25.0,20.0,2.0,23.25,18.125,16.2,20.0
RS,2017-02-27/2017-03-05,3,20,20,1000000,50000,9,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1.8571428571428572,0.0,7.0,28.0,20.0,10.0,20.0,18.75,15.363636363636363,25.0
RS,2017-03-06/2017-03-12,3,25,25,1000000,50000,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0.25,0.0,20.0,7.0,25.0,35.0,20.0,20.0,15.75,35.0
RS,2017-03-13/2017-03-19,3,35,35,1000000,50000,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0.3999999999999999,0.25,25.0,20.0,28.0,5.0,20.0,18.75,16.666666666666668,42.0
RS,2017-03-20/2017-03-26,3,42,42,1000000,50000,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0.19999999999999996,5.0,35.0,25.0,7.0,20.0,21.75,22.5,19.333333333333332,22.0
RS,2017-03-27/2017-04-02,3,22,22,1000000,50000,13,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,-0.47619047619047616,0.10000000000000009,42.0,35.0,20.0,20.0,30.5,25.25,22.666666666666668,3.0
RS,2017-03-27/2017-04-02,4,3,3,1000000,50000,13,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766364e-16,-0.8636363636363636,-0.88,22.0,42.0,25.0,25.0,31.0,25.5,23.666666666666668,40.0
RS,2017-04-03/2017-04-09,4,40,40,1000000,50000,14,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,12.333333333333334,0.1428571428571428,3.0,22.0,35.0,28.0,25.5,22.75,21.0,29.0
RS,2017-04-10/2017-04-16,4,29,29,1000000,50000,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,-0.275,-0.30952380952380953,40.0,3.0,42.0,7.0,26.75,24.25,23.916666666666668,31.0
RS,2017-04-17/2017-04-23,4,31,31,1000000,50000,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,0.06896551724137923,0.40909090909090917,29.0,40.0,22.0,20.0,23.5,27.0,24.666666666666668,29.0
RS,2017-04-24/2017-04-30,4,29,29,1000000,50000,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,-0.06451612903225812,8.666666666666666,31.0,29.0,3.0,25.0,25.75,28.375,25.583333333333332,41.0
RS,2017-05-01/2017-05-07,5,41,41,1000000,50000,18,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0.4137931034482758,0.02499999999999991,29.0,31.0,40.0,35.0,32.25,28.875,25.916666666666668,51.0
RS,2017-05-08/2017-05-14,5,51,51,1000000,50000,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0.24390243902439024,0.7586206896551724,41.0,29.0,29.0,42.0,32.5,29.625,27.0,41.0
RS,2017-05-15/2017-05-21,5,41,41,1000000,50000,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,-0.196078431372549,0.32258064516129026,51.0,41.0,31.0,22.0,38.0,30.75,30.666666666666668,46.0
RS,2017-05-22/2017-05-28,5,46,46,1000000,50000,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0.12195121951219523,0.5862068965517242,41.0,51.0,29.0,3.0,40.5,33.125,32.416666666666664,26.0
RS,2017-05-29/2017-06-04,5,26,26,1000000,50000,22,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,-0.4347826086956522,-0.36585365853658536,46.0,41.0,41.0,40.0,44.75,38.5,34.166666666666664,30.0
RS,2017-05-29/2017-06-04,6,30,30,1000000,50000,22,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,0.15384615384615374,-0.4117647058823529,26.0,46.0,51.0,29.0,41.0,36.75,33.416666666666664,54.0
RS,2017-06-05/2017-06-11,6,54,54,1000000,50000,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0.8,0.3170731707317074,30.0,26.0,41.0,31.0,35.75,36.875,32.416666666666664,55.0
RS,2017-06-12/2017-06-18,6,55,55,1000000,50000,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0.0185185185185186,0.19565217391304346,54.0,30.0,46.0,29.0,39.0,39.75,35.083333333333336,41.0
RS,2017-06-19/2017-06-25,6,41,41,1000000,50000,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,-0.2545454545454545,0.5769230769230769,55.0,54.0,26.0,41.0,41.25,43.0,39.416666666666664,35.0
RS,2017-06-26/2017-07-02,6,35,35,1000000,50000,26,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,-0.14634146341463417,0.16666666666666674,41.0,55.0,30.0,51.0,45.0,43.0,39.5,13.0
RS,2017-06-26/2017-07-02,7,13,13,1000000,50000,26,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,-0.6285714285714286,-0.7592592592592593,35.0,41.0,54.0,41.0,46.25,41.0,40.0,48.0
RS,2017-07-03/2017-07-09,7,48,48,1000000,50000,27,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,2.6923076923076925,-0.12727272727272732,13.0,35.0,55.0,46.0,36.0,37.5,38.5,62.0
RS,2017-07-10/2017-07-16,7,62,62,1000000,50000,28,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0.29166666666666674,0.5121951219512195,48.0,13.0,41.0,26.0,34.25,37.75,40.083333333333336,55.0
RS,2017-07-17/2017-07-23,7,55,55,1000000,50000,29,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,-0.11290322580645162,0.5714285714285714,62.0,48.0,35.0,30.0,39.5,42.25,41.833333333333336,56.0
RS,2017-07-24/2017-07-30,7,56,56,1000000,50000,30,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0.018181818181818077,3.3076923076923075,55.0,62.0,13.0,54.0,44.5,45.375,42.166666666666664,8.0
RS,2017-07-31/2017-08-06,7,8,8,1000000,50000,31,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565,-0.8571428571428572,-0.8333333333333334,56.0,55.0,48.0,55.0,55.25,45.625,43.416666666666664,63.0
RS,2017-07-31/2017-08-06,8,63,63,1000000,50000,31,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,6.875,0.016129032258064502,8.0,56.0,62.0,41.0,45.25,39.75,40.25,63.0
RS,2017-08-07/2017-08-13,8,63,63,1000000,50000,32,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0.0,0.1454545454545455,63.0,8.0,55.0,35.0,45.5,42.5,43.333333333333336,64.0
RS,2017-08-14/2017-08-20,8,64,64,1000000,50000,33,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0.015873015873015817,0.1428571428571428,63.0,63.0,56.0,13.0,47.5,46.0,46.083333333333336,71.0
RS,2017-08-21/2017-08-27,8,71,71,1000000,50000,34,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0.109375,7.875,64.0,63.0,8.0,48.0,49.5,52.375,46.916666666666664,35.0
RS,2017-08-28/2017-09-03,8,35,35,1000000,50000,35,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,-0.5070422535211268,-0.4444444444444444,71.0,64.0,63.0,62.0,65.25,55.25,48.25,31.0
RS,2017-08-28/2017-09-03,9,31,31,1000000,50000,35,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,-0.11428571428571432,-0.5079365079365079,35.0,71.0,63.0,55.0,58.25,51.875,47.75,50.0
RS,2017-09-04/2017-09-10,9,50,50,1000000,50000,36,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0.6129032258064515,-0.21875,31.0,35.0,64.0,56.0,50.25,48.875,47.416666666666664,80.0
RS,2017-09-11/2017-09-17,9,80,80,1000000,50000,37,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0.6000000000000001,0.12676056338028174,50.0,31.0,71.0,8.0,46.75,48.125,50.5,54.0
RS,2017-09-18/2017-09-24,9,54,54,1000000,50000,38,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,-0.32499999999999996,0.5428571428571429,80.0,50.0,35.0,63.0,49.0,57.125,53.166666666666664,58.0
RS,2017-09-25/2017-10-01,9,58,58,1000000,50000,39,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.07407407407407418,0.8709677419354838,54.0,80.0,31.0,63.0,53.75,56.0,52.5,5.0
RS,2017-09-25/2017-10-01,10,5,5,1000000,50000,39,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-0.9137931034482758,-0.9,58.0,54.0,50.0,64.0,60.5,55.375,52.75,54.0
RS,2017-10-02/2017-10-08,10,54,54,1000000,50000,40,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,9.8,-0.32499999999999996,5.0,58.0,80.0,71.0,49.25,48.0,48.5,58.0
RS,2017-10-09/2017-10-15,10,58,58,1000000,50000,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0.07407407407407418,0.07407407407407418,54.0,5.0,54.0,35.0,42.75,45.875,52.333333333333336,64.0
RS,2017-10-16/2017-10-22,10,64,64,1000000,50000,42,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,0.10344827586206895,0.10344827586206895,58.0,54.0,58.0,31.0,43.75,48.75,51.916666666666664,50.0
RS,2017-10-23/2017-10-29,10,50,50,1000000,50000,43,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,-0.21875,9.0,64.0,58.0,5.0,50.0,45.25,52.875,52.0,13.0
RS,2017-10-30/2017-11-05,10,13,13,1000000,50000,44,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,-0.74,-0.7592592592592593,50.0,64.0,54.0,80.0,56.5,52.875,50.833333333333336,29.0
RS,2017-10-30/2017-11-05,11,29,29,1000000,50000,44,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,1.2307692307692308,-0.5,13.0,50.0,58.0,54.0,46.25,44.5,46.0,69.0
RS,2017-11-06/2017-11-12,11,69,69,1000000,50000,45,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,1.3793103448275863,0.078125,29.0,13.0,64.0,58.0,39.0,41.375,45.5,71.0
RS,2017-11-13/2017-11-19,11,71,71,1000000,50000,46,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,0.02898550724637672,0.41999999999999993,69.0,29.0,50.0,5.0,40.25,42.75,48.666666666666664,167.0
RS,2017-11-20/2017-11-26,11,167,167,1000000,50000,47,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,1.352112676056338,11.846153846153847,71.0,69.0,13.0,54.0,45.5,51.0,50.416666666666664,73.0
RS,2017-11-27/2017-12-03,11,73,73,1000000,50000,48,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,-0.562874251497006,1.5172413793103448,167.0,71.0,29.0,58.0,84.0,65.125,57.666666666666664,34.0
RS,2017-11-27/2017-12-03,12,34,34,1000000,50000,48,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,-0.5342465753424658,-0.5072463768115942,73.0,167.0,69.0,64.0,95.0,67.0,59.25,90.0
RS,2017-12-04/2017-12-10,12,90,90,1000000,50000,49,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,1.6470588235294117,0.267605633802817,34.0,73.0,71.0,50.0,86.25,63.25,57.25,65.0
RS,2017-12-11/2017-12-17,12,65,65,1000000,50000,50,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,-0.2777777777777778,-0.6107784431137724,90.0,34.0,167.0,13.0,91.0,68.25,64.33333333333333,52.0
RS,2017-12-18/2017-12-24,12,52,52,1000000,50000,51,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,-0.19999999999999996,-0.28767123287671237,65.0,90.0,73.0,29.0,65.5,74.75,65.25,37.0
RS,2017-12-25/2017-12-31,12,37,37,1000000,50000,52,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,-0.28846153846153844,0.08823529411764697,52.0,65.0,34.0,69.0,60.25,77.625,64.75,73.0
RS,2018-01-01/2018-01-07,1,73,73,1000000,50000,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,0.972972972972973,-0.18888888888888888,37.0,52.0,90.0,71.0,61.0,73.625,62.5,78.0
RS,2018-01-08/2018-01-14,1,78,78,1000000,50000,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0.06849315068493156,0.19999999999999996,73.0,37.0,65.0,167.0,56.75,73.875,64.41666666666667,86.0
RS,2018-01-15/2018-01-21,1,86,86,1000000,50000,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,0.10256410256410264,0.6538461538461537,78.0,73.0,52.0,73.0,60.0,62.75,69.83333333333333,86.0
RS,2018-01-22/2018-01-28,1,86,86,1000000,50000,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0.0,1.3243243243243241,86.0,78.0,37.0,34.0,68.5,64.375,74.58333333333333,44.0
RS,2018-01-29/2018-02-04,1,44,44,1000000,50000,5,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,-0.4883720930232558,-0.3972602739726028,86.0,86.0,73.0,90.0,80.75,70.875,76.0,40.0
RS,2018-01-29/2018-02-04,2,40,40,1000000,50000,5,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,-0.09090909090909094,-0.4871794871794872,44.0,86.0,78.0,65.0,73.5,65.125,73.75,82.0
RS,2018-02-05/2018-02-11,2,82,82,1000000,50000,6,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1.0499999999999998,-0.046511627906976716,40.0,44.0,86.0,52.0,64.0,62.0,63.166666666666664,87.0
RS,2018-02-12/2018-02-18,2,87,87,1000000,50000,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0.060975609756097615,0.011627906976744207,82.0,40.0,86.0,37.0,63.0,65.75,63.916666666666664,104.0
RS,2018-02-19/2018-02-25,2,104,104,1000000,50000,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0.1954022988505748,1.3636363636363638,87.0,82.0,44.0,73.0,63.25,72.0,68.33333333333333,50.0
RS,2018-02-26/2018-03-04,2,50,50,1000000,50000,9,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,-0.5192307692307692,0.25,104.0,87.0,40.0,78.0,78.25,75.875,69.5,57.0
RS,2018-02-26/2018-03-04,3,57,57,1000000,50000,9,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,0.1399999999999999,-0.30487804878048785,50.0,104.0,82.0,86.0,80.75,72.375,68.25,84.0
RS,2018-03-05/2018-03-11,3,84,84,1000000,50000,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0.4736842105263157,-0.03448275862068961,57.0,50.0,87.0,86.0,74.5,68.75,68.66666666666667,92.0
RS,2018-03-12/2018-03-18,3,92,92,1000000,50000,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0.09523809523809534,-0.11538461538461542,84.0,57.0,104.0,44.0,73.75,68.5,72.58333333333333,104.0
RS,2018-03-19/2018-03-25,3,104,104,1000000,50000,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0.13043478260869557,1.08,92.0,84.0,50.0,40.0,70.75,74.5,74.16666666666667,70.0
RS,2018-03-26/2018-04-01,3,70,70,1000000,50000,13,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,-0.32692307692307687,0.22807017543859653,104.0,92.0,57.0,82.0,84.25,82.5,76.33333333333333,12.0
RS,2018-03-26/2018-04-01,4,12,12,1000000,50000,13,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766364e-16,-0.8285714285714285,-0.8571428571428572,70.0,104.0,84.0,87.0,87.5,81.0,75.0,74.0
RS,2018-04-02/2018-04-08,4,74,74,1000000,50000,14,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,5.166666666666667,-0.19565217391304346,12.0,70.0,92.0,104.0,69.5,71.625,68.83333333333333,87.0
RS,2018-04-09/2018-04-15,4,87,87,1000000,50000,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,0.17567567567567566,-0.16346153846153844,74.0,12.0,104.0,50.0,65.0,67.875,71.33333333333333,96.0
RS,2018-04-16/2018-04-22,4,96,96,1000000,50000,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,0.10344827586206895,0.37142857142857144,87.0,74.0,70.0,57.0,60.75,72.5,75.25,66.0
RS,2018-04-23/2018-04-29,4,66,66,1000000,50000,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,-0.3125,4.5,96.0,87.0,12.0,84.0,67.25,77.375,76.41666666666667,10.0
RS,2018-04-30/2018-05-06,4,10,10,1000000,50000,18,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,-0.8484848484848485,-0.8648648648648649,66.0,96.0,74.0,92.0,80.75,75.125,74.66666666666667,92.0
RS,2018-04-30/2018-05-06,5,92,92,1000000,50000,18,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,8.2,0.05747126436781613,10.0,66.0,87.0,104.0,64.75,64.875,66.83333333333333,101.0
RS,2018-05-07/2018-05-13,5,101,101,1000000,50000,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0.09782608695652173,0.05208333333333326,92.0,10.0,96.0,70.0,66.0,63.375,70.33333333333333,96.0
RS,2018-05-14/2018-05-20,5,96,96,1000000,50000,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,-0.04950495049504955,0.4545454545454546,101.0,92.0,66.0,12.0,67.25,67.25,74.0,35.0
RS,2018-05-21/2018-05-27,5,35,35,1000000,50000,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,-0.6354166666666667,2.5,96.0,101.0,10.0,74.0,74.75,77.75,75.0,26.0
RS,2018-05-28/2018-06-03,5,26,26,1000000,50000,22,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,-0.2571428571428571,-0.7173913043478262,35.0,96.0,92.0,87.0,81.0,72.875,70.25,29.0
RS,2018-05-28/2018-06-03,6,29,29,1000000,50000,22,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,0.11538461538461542,-0.7128712871287128,26.0,35.0,101.0,96.0,64.5,65.25,63.75,70.0
RS,2018-06-04/2018-06-10,6,70,70,1000000,50000,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,1.4137931034482758,-0.27083333333333337,29.0,26.0,96.0,66.0,46.5,56.875,60.333333333333336,57.0
RS,2018-06-11/2018-06-17,6,57,57,1000000,50000,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,-0.18571428571428572,0.6285714285714286,70.0,29.0,35.0,10.0,40.0,57.375,65.16666666666667,71.0
RS,2018-06-18/2018-06-24,6,71,71,1000000,50000,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0.2456140350877194,1.7307692307692308,57.0,70.0,26.0,92.0,45.5,63.25,63.75,77.0
RS,2018-06-25/2018-07-01,6,77,77,1000000,50000,26,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0.08450704225352124,1.6551724137931036,71.0,57.0,29.0,101.0,56.75,60.625,62.416666666666664,4.0
RS,2018-06-25/2018-07-01,7,4,4,1000000,50000,26,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,-0.948051948051948,-0.9428571428571428,77.0,71.0,70.0,96.0,68.75,57.625,60.833333333333336,60.0
RS,2018-07-02/2018-07-08,7,60,60,1000000,50000,27,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,14.0,0.05263157894736836,4.0,77.0,57.0,35.0,52.25,46.125,55.666666666666664,57.0
RS,2018-07-09/2018-07-15,7,57,57,1000000,50000,28,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,-0.050000000000000044,-0.19718309859154926,60.0,4.0,71.0,26.0,53.0,49.25,59.833333333333336,84.0
RS,2018-07-16/2018-07-22,7,84,84,1000000,50000,29,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0.4736842105263157,0.09090909090909083,57.0,60.0,77.0,29.0,49.5,53.125,56.916666666666664,79.0
RS,2018-07-23/2018-07-29,7,79,79,1000000,50000,30,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,-0.059523809523809534,18.75,84.0,57.0,4.0,70.0,51.25,60.0,55.5,24.0
